"dt","k","v"
2015-05-03,"sm.visits",1178067
2015-05-04,"sm.visits",1154224
2015-05-05,"sm.visits",1018590
2015-05-06,"sm.visits",1065467
2015-05-07,"sm.visits",1000824
2015-05-08,"sm.visits",1090895
2015-05-09,"sm.visits",1184995
2015-05-10,"sm.visits",1225624
2015-05-11,"sm.visits",1008711
2015-05-12,"sm.visits",1289824
2015-05-13,"sm.visits",1097951
2015-05-14,"sm.visits",1075398
2015-05-15,"sm.visits",1176859
2015-05-16,"sm.visits",1180872
2015-05-17,"sm.visits",1297558
2015-05-18,"sm.visits",1036298
2015-05-19,"sm.visits",1378869
2015-05-20,"sm.visits",1255805
2015-05-21,"sm.visits",1188328
2015-05-22,"sm.visits",1576167
2015-05-23,"sm.visits",1322741
2015-05-24,"sm.visits",1440881
2015-05-25,"sm.visits",1584456
2015-05-26,"sm.visits",1190168
2015-05-27,"sm.visits",1331010
2015-05-28,"sm.visits",1061553
2015-05-29,"sm.visits",1170289
2015-05-30,"sm.visits",1320630
2015-05-31,"sm.visits",1412057
2015-06-01,"sm.visits",1366863
2015-06-02,"sm.visits",1279500
2015-06-03,"sm.visits",1166910
2015-06-04,"sm.visits",1227805
2015-06-05,"sm.visits",1182621
2015-06-06,"sm.visits",1232295
2015-06-07,"sm.visits",1424842
2015-06-08,"sm.visits",1293902
2015-06-09,"sm.visits",1366817
2015-06-10,"sm.visits",1350003
2015-06-11,"sm.visits",1159962
2015-06-12,"sm.visits",1365011
2015-06-13,"sm.visits",1303423
2015-06-14,"sm.visits",1406306
2015-06-15,"sm.visits",1239046
2015-06-16,"sm.visits",1373789
2015-06-17,"sm.visits",1440358
2015-06-18,"sm.visits",1249246
2015-06-19,"sm.visits",1298430
2015-06-20,"sm.visits",1360253
2015-06-21,"sm.visits",1420474
2015-06-22,"sm.visits",1184941
2015-06-23,"sm.visits",1310191
2015-06-24,"sm.visits",1251968
2015-06-25,"sm.visits",1232508
2015-06-26,"sm.visits",1270352
2015-06-27,"sm.visits",1305612
2015-06-28,"sm.visits",1430292
2015-06-29,"sm.visits",1159868
2015-06-30,"sm.visits",1340289
2015-07-01,"sm.visits",1339537
2015-07-02,"sm.visits",1270681
2015-07-03,"sm.visits",1539110
2015-07-04,"sm.visits",1332913
2015-07-05,"sm.visits",1559085
2015-07-06,"sm.visits",1333022
2015-07-07,"sm.visits",1319589
2015-07-08,"sm.visits",1347638
2015-07-09,"sm.visits",1103960
2015-07-10,"sm.visits",1285464
2015-07-11,"sm.visits",1348276
2015-07-12,"sm.visits",1382148
2015-07-13,"sm.visits",1305811
2015-07-14,"sm.visits",1723631
2015-07-15,"sm.visits",1785993
2015-07-16,"sm.visits",1323883
2015-07-17,"sm.visits",1273904
2015-07-18,"sm.visits",1294874
2015-07-19,"sm.visits",1396875
2015-07-20,"sm.visits",1274984
2015-07-21,"sm.visits",1399809
2015-07-22,"sm.visits",1243216
2015-07-23,"sm.visits",1782116
2015-07-24,"sm.visits",1997152
2015-07-25,"sm.visits",1746116
2015-07-26,"sm.visits",1640284
2015-07-27,"sm.visits",2045727
2015-07-28,"sm.visits",1367334
2015-07-29,"sm.visits",1416272
2015-07-30,"sm.visits",1937861
2015-07-31,"sm.visits",2989478
2015-08-01,"sm.visits",2595371
2015-08-02,"sm.visits",1365724
2015-08-03,"sm.visits",1301869
2015-08-04,"sm.visits",1316796
2015-08-05,"sm.visits",1209286
2015-08-06,"sm.visits",1144464
2015-08-07,"sm.visits",1383865
2015-08-08,"sm.visits",1479845
2015-08-09,"sm.visits",1635011
2015-08-10,"sm.visits",1507401
2015-08-11,"sm.visits",1347545
2015-08-12,"sm.visits",1187985
2015-08-13,"sm.visits",1520557
2015-08-14,"sm.visits",1398575
2015-08-15,"sm.visits",1586090
2015-08-16,"sm.visits",1537992
2015-08-17,"sm.visits",1352675
2015-08-18,"sm.visits",1393120
2015-08-19,"sm.visits",1401148
2015-08-20,"sm.visits",1393828
2015-08-21,"sm.visits",1487305
2015-08-22,"sm.visits",1410518
2015-08-23,"sm.visits",1501429
2015-08-24,"sm.visits",1255438
2015-08-25,"sm.visits",1416138
2015-08-26,"sm.visits",1407597
2015-08-27,"sm.visits",1503042
2015-08-28,"sm.visits",1638536
2015-08-29,"sm.visits",1566332
2015-08-30,"sm.visits",1576972
2015-08-31,"sm.visits",1256163
2015-09-01,"sm.visits",1350436
2015-09-02,"sm.visits",1289406
2015-09-03,"sm.visits",1560654
2015-09-04,"sm.visits",1745801
2015-09-05,"sm.visits",1696565
2015-09-06,"sm.visits",1672222
2015-09-07,"sm.visits",1577336
2015-09-08,"sm.visits",1287461
2015-09-09,"sm.visits",1105901
2015-09-10,"sm.visits",1444925
2015-09-11,"sm.visits",1346310
2015-09-12,"sm.visits",1415652
2015-09-13,"sm.visits",1313695
2015-09-14,"sm.visits",990766
2015-09-15,"sm.visits",1134210
2015-09-16,"sm.visits",1103091
2015-09-17,"sm.visits",976748
2015-09-18,"sm.visits",1038282
2015-09-19,"sm.visits",1150945
2015-09-20,"sm.visits",1175201
2015-09-21,"sm.visits",1005093
2015-09-22,"sm.visits",1285693
2015-09-23,"sm.visits",1077170
2015-09-24,"sm.visits",999778
2015-09-25,"sm.visits",1238448
2015-09-26,"sm.visits",1244620
2015-09-27,"sm.visits",1217369
2015-09-28,"sm.visits",948334
2015-09-29,"sm.visits",975248
2015-09-30,"sm.visits",1199252
2015-10-01,"sm.visits",1014812
2015-10-02,"sm.visits",1047441
2015-10-03,"sm.visits",1248483
2015-10-04,"sm.visits",1324804
2015-10-05,"sm.visits",989647
2015-10-06,"sm.visits",994254
2015-10-07,"sm.visits",1020819
2015-10-08,"sm.visits",1270596
2015-10-09,"sm.visits",1336788
2015-10-10,"sm.visits",1211743
2015-10-11,"sm.visits",1275840
2015-10-12,"sm.visits",1025224
2015-10-13,"sm.visits",1408428
2015-10-14,"sm.visits",987018
2015-10-15,"sm.visits",965155
2015-10-16,"sm.visits",1090057
2015-10-17,"sm.visits",1215508
2015-10-18,"sm.visits",1378556
2015-10-19,"sm.visits",1186170
2015-10-20,"sm.visits",1457788
2015-10-21,"sm.visits",1377949
2015-10-22,"sm.visits",1181357
2015-10-23,"sm.visits",1102615
2015-10-24,"sm.visits",1338629
2015-10-25,"sm.visits",1428746
2015-10-26,"sm.visits",1155958
2015-10-27,"sm.visits",1482557
2015-10-28,"sm.visits",1069024
2015-10-29,"sm.visits",1138745
2015-10-30,"sm.visits",1016937
2015-10-31,"sm.visits",1122054
2015-11-01,"sm.visits",1519015
2015-11-02,"sm.visits",1159524
2015-11-03,"sm.visits",1307421
2015-11-04,"sm.visits",1436803
2015-11-05,"sm.visits",1346850
2015-11-06,"sm.visits",1545903
2015-11-07,"sm.visits",1677731
2015-11-08,"sm.visits",1635229
2015-11-09,"sm.visits",1456800
2015-11-10,"sm.visits",2380612
2015-11-11,"sm.visits",2283643
2015-11-12,"sm.visits",2205679
2015-11-13,"sm.visits",1833183
2015-11-14,"sm.visits",1909698
2015-11-15,"sm.visits",1996252
2015-11-16,"sm.visits",2017711
2015-11-17,"sm.visits",1783811
2015-11-18,"sm.visits",1862123
2015-11-19,"sm.visits",2504734
2015-11-20,"sm.visits",2141150
2015-11-21,"sm.visits",2506145
2013-03-31,"sm.orders",5229
2013-04-01,"sm.orders",3331
2013-04-02,"sm.orders",1480
2013-04-03,"sm.orders",1560
2013-04-04,"sm.orders",1910
2013-04-05,"sm.orders",1317
2013-04-06,"sm.orders",1897
2013-04-07,"sm.orders",1827
2013-04-08,"sm.orders",1348
2013-04-09,"sm.orders",1755
2013-04-10,"sm.orders",1263
2013-04-11,"sm.orders",1662
2013-04-12,"sm.orders",1417
2013-04-13,"sm.orders",1383
2013-04-14,"sm.orders",1713
2013-04-15,"sm.orders",1475
2013-04-16,"sm.orders",1540
2013-04-17,"sm.orders",1282
2013-04-18,"sm.orders",1416
2013-04-19,"sm.orders",243
2013-04-20,"sm.orders",206
2013-04-21,"sm.orders",206
2013-04-22,"sm.orders",170
2013-04-23,"sm.orders",250
2013-04-24,"sm.orders",1690
2013-04-25,"sm.orders",1830
2013-04-26,"sm.orders",2334
2013-04-27,"sm.orders",2267
2013-04-28,"sm.orders",2191
2013-04-29,"sm.orders",1985
2013-04-30,"sm.orders",2364
2013-05-01,"sm.orders",2177
2013-05-02,"sm.orders",3033
2013-05-03,"sm.orders",2410
2013-05-04,"sm.orders",2636
2013-05-05,"sm.orders",2358
2013-05-06,"sm.orders",2254
2013-05-07,"sm.orders",2766
2013-05-08,"sm.orders",2414
2013-05-09,"sm.orders",2467
2013-05-10,"sm.orders",2307
2013-05-11,"sm.orders",2833
2013-05-12,"sm.orders",3325
2013-05-13,"sm.orders",1809
2013-05-14,"sm.orders",2160
2013-05-15,"sm.orders",2103
2013-05-16,"sm.orders",2469
2013-05-17,"sm.orders",2455
2013-05-18,"sm.orders",2947
2013-05-19,"sm.orders",3031
2013-05-20,"sm.orders",2370
2013-05-21,"sm.orders",2207
2013-05-22,"sm.orders",2140
2013-05-23,"sm.orders",1892
2013-05-24,"sm.orders",3110
2013-05-25,"sm.orders",2568
2013-05-26,"sm.orders",2486
2013-05-27,"sm.orders",2785
2013-05-28,"sm.orders",2374
2013-05-29,"sm.orders",2103
2013-05-30,"sm.orders",1820
2013-05-31,"sm.orders",2653
2013-06-01,"sm.orders",3135
2013-06-02,"sm.orders",2434
2013-06-03,"sm.orders",2212
2013-06-04,"sm.orders",2488
2013-06-05,"sm.orders",3080
2013-06-06,"sm.orders",2427
2013-06-07,"sm.orders",2445
2013-06-08,"sm.orders",2582
2013-06-09,"sm.orders",3183
2013-06-10,"sm.orders",3633
2013-06-11,"sm.orders",5299
2013-06-12,"sm.orders",3413
2013-06-13,"sm.orders",3258
2013-06-14,"sm.orders",3881
2013-06-15,"sm.orders",3485
2013-06-16,"sm.orders",3472
2013-06-17,"sm.orders",2176
2013-06-18,"sm.orders",2704
2013-06-19,"sm.orders",2213
2013-06-20,"sm.orders",2331
2013-06-21,"sm.orders",2305
2013-06-22,"sm.orders",2765
2013-06-23,"sm.orders",2883
2013-06-24,"sm.orders",2176
2013-06-25,"sm.orders",2365
2013-06-26,"sm.orders",2106
2013-06-27,"sm.orders",1858
2013-06-28,"sm.orders",2325
2013-06-29,"sm.orders",2794
2013-06-30,"sm.orders",2923
2013-07-01,"sm.orders",2328
2013-07-02,"sm.orders",2779
2013-07-03,"sm.orders",3011
2013-07-04,"sm.orders",2571
2013-07-05,"sm.orders",3150
2013-07-06,"sm.orders",2874
2013-07-07,"sm.orders",2591
2013-07-08,"sm.orders",2949
2013-07-09,"sm.orders",2247
2013-07-10,"sm.orders",1980
2013-07-11,"sm.orders",6369
2013-07-12,"sm.orders",2178
2013-07-13,"sm.orders",2316
2013-07-14,"sm.orders",2123
2013-07-15,"sm.orders",2147
2013-07-16,"sm.orders",3349
2013-07-17,"sm.orders",2570
2013-07-18,"sm.orders",2388
2013-07-19,"sm.orders",2552
2013-07-20,"sm.orders",2511
2013-07-21,"sm.orders",3099
2013-07-22,"sm.orders",2522
2013-07-23,"sm.orders",2301
2013-07-24,"sm.orders",3871
2013-07-25,"sm.orders",3644
2013-07-26,"sm.orders",4935
2013-07-27,"sm.orders",4057
2013-07-28,"sm.orders",2889
2013-07-29,"sm.orders",2050
2013-07-30,"sm.orders",2441
2013-07-31,"sm.orders",2624
2013-08-01,"sm.orders",3181
2013-08-02,"sm.orders",2770
2013-08-03,"sm.orders",3113
2013-08-04,"sm.orders",2898
2013-08-05,"sm.orders",1972
2013-08-06,"sm.orders",2338
2013-08-07,"sm.orders",2026
2013-08-08,"sm.orders",2046
2013-08-09,"sm.orders",2405
2013-08-10,"sm.orders",2319
2013-08-11,"sm.orders",3019
2013-08-12,"sm.orders",2105
2013-08-13,"sm.orders",2207
2013-08-14,"sm.orders",2109
2013-08-15,"sm.orders",2518
2013-08-16,"sm.orders",2934
2013-08-17,"sm.orders",2572
2013-08-18,"sm.orders",2619
2013-08-19,"sm.orders",2269
2013-08-20,"sm.orders",2446
2013-08-21,"sm.orders",2909
2013-08-22,"sm.orders",2702
2013-08-23,"sm.orders",2427
2013-08-24,"sm.orders",2275
2013-08-25,"sm.orders",2837
2013-08-26,"sm.orders",3264
2013-08-27,"sm.orders",3174
2013-08-28,"sm.orders",2729
2013-08-29,"sm.orders",2108
2013-08-30,"sm.orders",2649
2013-08-31,"sm.orders",3412
2013-09-01,"sm.orders",2582
2013-09-02,"sm.orders",3461
2013-09-03,"sm.orders",2258
2013-09-04,"sm.orders",2741
2013-09-05,"sm.orders",2626
2013-09-06,"sm.orders",3119
2013-09-07,"sm.orders",2732
2013-09-08,"sm.orders",3009
2013-09-09,"sm.orders",2416
2013-09-10,"sm.orders",2497
2013-09-11,"sm.orders",2467
2013-09-12,"sm.orders",2083
2013-09-13,"sm.orders",2905
2013-09-14,"sm.orders",2940
2013-09-15,"sm.orders",2731
2013-09-16,"sm.orders",3703
2013-09-17,"sm.orders",3962
2013-09-18,"sm.orders",2771
2013-09-19,"sm.orders",2231
2013-09-20,"sm.orders",2699
2013-09-21,"sm.orders",2656
2013-09-22,"sm.orders",2305
2013-09-23,"sm.orders",2474
2013-09-24,"sm.orders",2676
2013-09-25,"sm.orders",2027
2013-09-26,"sm.orders",1829
2013-09-27,"sm.orders",2678
2013-09-28,"sm.orders",2856
2013-09-29,"sm.orders",2000
2013-09-30,"sm.orders",1715
2013-10-01,"sm.orders",2154
2013-10-02,"sm.orders",1964
2013-10-03,"sm.orders",2162
2013-10-04,"sm.orders",1938
2013-10-05,"sm.orders",2097
2013-10-06,"sm.orders",2074
2013-10-07,"sm.orders",2038
2013-10-08,"sm.orders",2128
2013-10-09,"sm.orders",1803
2013-10-10,"sm.orders",2851
2013-10-11,"sm.orders",2257
2013-10-12,"sm.orders",2267
2013-10-13,"sm.orders",3463
2013-10-14,"sm.orders",3485
2013-10-15,"sm.orders",2849
2013-10-16,"sm.orders",3158
2013-10-17,"sm.orders",2552
2013-10-18,"sm.orders",2184
2013-10-19,"sm.orders",2262
2013-10-20,"sm.orders",2796
2013-10-21,"sm.orders",1980
2013-10-22,"sm.orders",2952
2013-10-23,"sm.orders",1985
2013-10-24,"sm.orders",2083
2013-10-25,"sm.orders",2356
2013-10-26,"sm.orders",2978
2013-10-27,"sm.orders",3274
2013-10-28,"sm.orders",2571
2013-10-29,"sm.orders",2281
2013-10-30,"sm.orders",2230
2013-10-31,"sm.orders",1936
2013-11-01,"sm.orders",3751
2013-11-02,"sm.orders",3388
2013-11-03,"sm.orders",3005
2013-11-04,"sm.orders",3726
2013-11-05,"sm.orders",3104
2013-11-06,"sm.orders",2281
2013-11-07,"sm.orders",3508
2013-11-08,"sm.orders",2597
2013-11-09,"sm.orders",2879
2013-11-10,"sm.orders",3464
2013-11-11,"sm.orders",2552
2013-11-12,"sm.orders",2897
2013-11-13,"sm.orders",2616
2013-11-14,"sm.orders",2578
2013-11-15,"sm.orders",2823
2013-11-16,"sm.orders",3891
2013-11-17,"sm.orders",3915
2013-11-18,"sm.orders",2744
2013-11-19,"sm.orders",2765
2013-11-20,"sm.orders",3242
2013-11-21,"sm.orders",3260
2013-11-22,"sm.orders",4808
2013-11-23,"sm.orders",4622
2013-11-24,"sm.orders",9832
2013-11-25,"sm.orders",15249
2013-11-26,"sm.orders",25365
2013-11-27,"sm.orders",17158
2013-11-28,"sm.orders",101740
2013-11-29,"sm.orders",66949
2013-11-30,"sm.orders",31428
2013-12-01,"sm.orders",14362
2013-12-02,"sm.orders",47496
2013-12-03,"sm.orders",11674
2013-12-04,"sm.orders",8935
2013-12-05,"sm.orders",8440
2013-12-06,"sm.orders",7989
2013-12-07,"sm.orders",9085
2013-12-08,"sm.orders",8826
2013-12-09,"sm.orders",10610
2013-12-10,"sm.orders",11717
2013-12-11,"sm.orders",8210
2013-12-12,"sm.orders",8446
2013-12-13,"sm.orders",10281
2013-12-14,"sm.orders",12580
2013-12-15,"sm.orders",12999
2013-12-16,"sm.orders",18051
2013-12-17,"sm.orders",11123
2013-12-18,"sm.orders",11084
2013-12-19,"sm.orders",12789
2013-12-20,"sm.orders",12405
2013-12-21,"sm.orders",14060
2013-12-22,"sm.orders",15623
2013-12-23,"sm.orders",13114
2013-12-24,"sm.orders",11521
2013-12-25,"sm.orders",11055
2013-12-26,"sm.orders",10316
2013-12-27,"sm.orders",8234
2013-12-28,"sm.orders",7938
2013-12-29,"sm.orders",5247
2013-12-30,"sm.orders",5200
2013-12-31,"sm.orders",4466
2014-01-01,"sm.orders",5813
2014-01-02,"sm.orders",5717
2014-01-03,"sm.orders",5683
2014-01-04,"sm.orders",5963
2014-01-05,"sm.orders",4966
2014-01-06,"sm.orders",3412
2014-01-07,"sm.orders",3756
2014-01-08,"sm.orders",3284
2014-01-09,"sm.orders",3380
2014-01-10,"sm.orders",4366
2014-01-11,"sm.orders",4177
2014-01-12,"sm.orders",3627
2014-01-13,"sm.orders",2953
2014-01-14,"sm.orders",2924
2014-01-15,"sm.orders",3324
2014-01-16,"sm.orders",2843
2014-01-17,"sm.orders",3137
2014-01-18,"sm.orders",4289
2014-01-19,"sm.orders",4018
2014-01-20,"sm.orders",3096
2014-01-21,"sm.orders",2580
2014-01-22,"sm.orders",3729
2014-01-23,"sm.orders",3701
2014-01-24,"sm.orders",4728
2014-01-25,"sm.orders",4712
2014-01-26,"sm.orders",4600
2014-01-27,"sm.orders",3280
2014-01-28,"sm.orders",3659
2014-01-29,"sm.orders",2931
2014-01-30,"sm.orders",2903
2014-01-31,"sm.orders",3944
2014-02-01,"sm.orders",5097
2014-02-02,"sm.orders",3793
2014-02-03,"sm.orders",2689
2014-02-04,"sm.orders",2987
2014-02-05,"sm.orders",2591
2014-02-06,"sm.orders",3372
2014-02-07,"sm.orders",3800
2014-02-08,"sm.orders",4690
2014-02-09,"sm.orders",3982
2014-02-10,"sm.orders",3626
2014-02-11,"sm.orders",3673
2014-02-12,"sm.orders",3944
2014-02-13,"sm.orders",4378
2014-02-14,"sm.orders",4721
2014-02-15,"sm.orders",4926
2014-02-16,"sm.orders",5411
2014-02-17,"sm.orders",4670
2014-02-18,"sm.orders",3814
2014-02-19,"sm.orders",4189
2014-02-20,"sm.orders",3917
2014-02-21,"sm.orders",4668
2014-02-22,"sm.orders",4419
2014-02-23,"sm.orders",3648
2014-02-24,"sm.orders",3186
2014-02-25,"sm.orders",4386
2014-02-26,"sm.orders",3478
2014-02-27,"sm.orders",3190
2014-02-28,"sm.orders",3257
2014-03-01,"sm.orders",3900
2014-03-02,"sm.orders",4244
2014-03-03,"sm.orders",3485
2014-03-04,"sm.orders",3266
2014-03-05,"sm.orders",3427
2014-03-06,"sm.orders",5920
2014-03-07,"sm.orders",4241
2014-03-08,"sm.orders",3782
2014-03-09,"sm.orders",3988
2014-03-10,"sm.orders",3375
2014-03-11,"sm.orders",3149
2014-03-12,"sm.orders",3045
2014-03-13,"sm.orders",2962
2014-03-14,"sm.orders",3386
2014-03-15,"sm.orders",3614
2014-03-16,"sm.orders",3449
2014-03-17,"sm.orders",2939
2014-03-18,"sm.orders",3771
2014-03-19,"sm.orders",3276
2014-03-20,"sm.orders",3371
2014-03-21,"sm.orders",3187
2014-03-22,"sm.orders",3643
2014-03-23,"sm.orders",3576
2014-03-24,"sm.orders",2941
2014-03-25,"sm.orders",3146
2014-03-26,"sm.orders",3306
2014-03-27,"sm.orders",2636
2014-03-28,"sm.orders",3934
2014-03-29,"sm.orders",3791
2014-03-30,"sm.orders",3319
2014-03-31,"sm.orders",3102
2014-04-01,"sm.orders",3024
2014-04-02,"sm.orders",2760
2014-04-03,"sm.orders",2619
2014-04-04,"sm.orders",3200
2014-04-05,"sm.orders",3062
2014-04-06,"sm.orders",3403
2014-04-07,"sm.orders",2930
2014-04-08,"sm.orders",3523
2014-04-09,"sm.orders",2328
2014-04-10,"sm.orders",2985
2014-04-11,"sm.orders",2745
2014-04-12,"sm.orders",2978
2014-04-13,"sm.orders",2769
2014-04-14,"sm.orders",2896
2014-04-15,"sm.orders",2671
2014-04-16,"sm.orders",2827
2014-04-17,"sm.orders",2727
2014-04-18,"sm.orders",3064
2014-04-19,"sm.orders",3577
2014-04-20,"sm.orders",3331
2014-04-21,"sm.orders",2856
2014-04-22,"sm.orders",2824
2014-04-23,"sm.orders",2887
2014-04-24,"sm.orders",2404
2014-04-25,"sm.orders",4256
2014-04-26,"sm.orders",2901
2014-04-27,"sm.orders",2700
2014-04-28,"sm.orders",2658
2014-04-29,"sm.orders",2658
2014-04-30,"sm.orders",2419
2014-05-01,"sm.orders",2679
2014-05-02,"sm.orders",3103
2014-05-03,"sm.orders",3273
2014-05-04,"sm.orders",3776
2014-05-05,"sm.orders",2994
2014-05-06,"sm.orders",2856
2014-05-07,"sm.orders",2568
2014-05-08,"sm.orders",2550
2014-05-09,"sm.orders",2936
2014-05-10,"sm.orders",3211
2014-05-11,"sm.orders",3142
2014-05-12,"sm.orders",2870
2014-05-13,"sm.orders",2435
2014-05-14,"sm.orders",2281
2014-05-15,"sm.orders",2865
2014-05-16,"sm.orders",2497
2014-05-17,"sm.orders",2895
2014-05-18,"sm.orders",2695
2014-05-19,"sm.orders",2946
2014-05-20,"sm.orders",2400
2014-05-21,"sm.orders",2478
2014-05-22,"sm.orders",2709
2014-05-23,"sm.orders",2901
2014-05-24,"sm.orders",2808
2014-05-25,"sm.orders",2924
2014-05-26,"sm.orders",4004
2014-05-27,"sm.orders",2719
2014-05-28,"sm.orders",2701
2014-05-29,"sm.orders",2762
2014-05-30,"sm.orders",3143
2014-05-31,"sm.orders",3035
2014-06-01,"sm.orders",3019
2014-06-02,"sm.orders",2975
2014-06-03,"sm.orders",2933
2014-06-04,"sm.orders",3293
2014-06-05,"sm.orders",3107
2014-06-06,"sm.orders",3927
2014-06-07,"sm.orders",3869
2014-06-08,"sm.orders",3756
2014-06-09,"sm.orders",3353
2014-06-10,"sm.orders",3419
2014-06-11,"sm.orders",4340
2014-06-12,"sm.orders",3300
2014-06-13,"sm.orders",3974
2014-06-14,"sm.orders",4174
2014-06-15,"sm.orders",4147
2014-06-16,"sm.orders",2960
2014-06-17,"sm.orders",3370
2014-06-18,"sm.orders",2759
2014-06-19,"sm.orders",2871
2014-06-20,"sm.orders",3022
2014-06-21,"sm.orders",3204
2014-06-22,"sm.orders",2720
2014-06-23,"sm.orders",2780
2014-06-24,"sm.orders",3580
2014-06-25,"sm.orders",2489
2014-06-26,"sm.orders",2499
2014-06-27,"sm.orders",2738
2014-06-28,"sm.orders",2904
2014-06-29,"sm.orders",2985
2014-06-30,"sm.orders",2442
2014-07-01,"sm.orders",2901
2014-07-02,"sm.orders",3549
2014-07-03,"sm.orders",3354
2014-07-04,"sm.orders",3316
2014-07-05,"sm.orders",4032
2014-07-06,"sm.orders",3491
2014-07-07,"sm.orders",2788
2014-07-08,"sm.orders",3212
2014-07-09,"sm.orders",2585
2014-07-10,"sm.orders",2298
2014-07-11,"sm.orders",3163
2014-07-12,"sm.orders",3079
2014-07-13,"sm.orders",3084
2014-07-14,"sm.orders",2925
2014-07-15,"sm.orders",2841
2014-07-16,"sm.orders",3047
2014-07-17,"sm.orders",3077
2014-07-18,"sm.orders",2894
2014-07-19,"sm.orders",3117
2014-07-20,"sm.orders",6417
2014-07-21,"sm.orders",3218
2014-07-22,"sm.orders",3173
2014-07-23,"sm.orders",3688
2014-07-24,"sm.orders",4183
2014-07-25,"sm.orders",5337
2014-07-26,"sm.orders",4599
2014-07-27,"sm.orders",2968
2014-07-28,"sm.orders",4083
2014-07-29,"sm.orders",2977
2014-07-30,"sm.orders",2846
2014-07-31,"sm.orders",2830
2014-08-01,"sm.orders",4231
2014-08-02,"sm.orders",4482
2014-08-03,"sm.orders",4273
2014-08-04,"sm.orders",3047
2014-08-05,"sm.orders",3880
2014-08-06,"sm.orders",3267
2014-08-07,"sm.orders",2994
2014-08-08,"sm.orders",2956
2014-08-09,"sm.orders",3084
2014-08-10,"sm.orders",3431
2014-08-11,"sm.orders",3321
2014-08-12,"sm.orders",3597
2014-08-13,"sm.orders",3364
2014-08-14,"sm.orders",3194
2014-08-15,"sm.orders",3450
2014-08-16,"sm.orders",3830
2014-08-17,"sm.orders",4113
2014-08-18,"sm.orders",3268
2014-08-19,"sm.orders",4324
2014-08-20,"sm.orders",3684
2014-08-21,"sm.orders",3043
2014-08-22,"sm.orders",3450
2014-08-23,"sm.orders",3741
2014-08-24,"sm.orders",4549
